t,b,g,r,helper,counter
58.64191666666666,95,144,182,"182,144,95",1
58.72533333333333,95,144,182,"182,144,95",2
58.808749999999996,95,144,182,"182,144,95",3
58.89216666666666,102,153,189,"189,153,102",1
58.975583333333326,102,153,189,"189,153,102",2
59.059,102,153,189,"189,153,102",3
59.14241666666666,102,153,189,"189,153,102",4
59.22583333333333,102,153,189,"189,153,102",5
59.30925,102,153,189,"189,153,102",6
59.39266666666666,95,144,182,"182,144,95",1
59.47608333333333,102,153,189,"189,153,102",1
59.55949999999999,102,153,189,"189,153,102",2
59.642916666666665,102,153,189,"189,153,102",3
59.72633333333333,102,153,189,"189,153,102",4
59.809749999999994,102,153,189,"189,153,102",5
59.893166666666666,102,153,189,"189,153,102",6
59.97658333333333,102,153,189,"189,153,102",7
60.059999999999995,102,153,189,"189,153,102",8
60.14341666666666,102,153,189,"189,153,102",9
60.22683333333333,102,153,189,"189,153,102",10
60.310249999999996,102,153,189,"189,153,102",11
60.39366666666666,102,153,189,"189,153,102",12
60.477083333333326,95,144,182,"182,144,95",1
60.5605,95,144,182,"182,144,95",2
60.64391666666666,95,144,182,"182,144,95",3
60.72733333333333,95,144,182,"182,144,95",4
60.81075,95,144,182,"182,144,95",5
60.89416666666666,95,144,182,"182,144,95",6
60.97758333333333,95,144,182,"182,144,95",7
61.06099999999999,94,139,173,"173,139,94",1
61.144416666666665,94,139,173,"173,139,94",2
61.22783333333333,94,139,173,"173,139,94",3
61.311249999999994,94,139,173,"173,139,94",4
61.394666666666666,94,139,173,"173,139,94",5
61.47808333333333,172,212,210,"210,212,172",1
61.561499999999995,172,212,210,"210,212,172",2
61.64491666666666,172,212,210,"210,212,172",3
61.72833333333333,172,212,210,"210,212,172",4
61.811749999999996,172,212,210,"210,212,172",5
61.89516666666666,172,212,210,"210,212,172",6
61.978583333333326,172,212,210,"210,212,172",7
